2025-05-01,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-01,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-04-30,Bird,-2.99,MOVIMENTO,
2025-05-01,To pocket EUR Salvadanaio from EUR,-0.8,INVESTIMENTI,
2025-04-30,Istar Istanbul Kebap,-6.0,LOCALI&DELIVERY,
2025-04-30,Loris Caffe',-10.0,GENERIC_EXPENSE,
2025-05-01,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-01,Bird,-2.99,MOVIMENTO,
2025-05-01,Horas Social Food Di .,-10.0,LOCALI&DELIVERY,
2025-05-01,Astoria,-21.0,LOCALI&DELIVERY,
2025-05-02,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-03,To pocket EUR Salvadanaio from EUR,-25.0,INVESTIMENTI,
2025-05-03,To Bold Stack portfolio,-10.0,INVESTIMENTI,
2025-05-03,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-03,To pocket EUR Salvadanaio from EUR,-0.71,INVESTIMENTI,
2025-05-01,Pam Panorama,-71.2,FOOD,
2025-05-03,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-02,Amazon,-9.99,ECOMMERCE,
2025-05-04,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-03,Angelo Parrucchiere,-15.0,CURAPERSONALE,
2025-05-04,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-04,Bird,-2.99,MOVIMENTO,
2025-05-03,Pam Panorama,-25.29,FOOD,
2025-05-03,Birreria Petrarca,-41.0,LOCALI&DELIVERY,
2025-05-04,Https://hotelvillaelia,-204.0,GENERIC_EXPENSE,
2025-05-06,To pocket EUR Salvadanaio from EUR,-0.25,INVESTIMENTI,
2025-05-06,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-07,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-06,Pam Panorama,-9.75,FOOD,
2025-05-06,Tabaccheria,-6.0,FUMO,
2025-05-07,Amazon,-10.99,ECOMMERCE,
2025-05-09,To pocket EUR Salvadanaio from EUR,-0.2,INVESTIMENTI,
2025-05-10,To pocket EUR Salvadanaio from EUR,-25.0,INVESTIMENTI,
2025-05-09,Cash withdrawal at Abi06085  Cab22371,-70.0,GENERIC_EXPENSE,
2025-05-10,To Bold Stack portfolio,-10.0,INVESTIMENTI,
2025-05-10,"Revolut France succursale de Revolut Bank UAB",5.0,GENERIC_GAIN,
2025-05-10,To pocket EUR Salvadanaio from EUR,-0.3,INVESTIMENTI,
2025-05-10,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-09,A M Sani Di Mukhtar Ar,-9.8,GENERIC_EXPENSE,
2025-05-11,To pocket EUR Salvadanaio from EUR,-0.25,INVESTIMENTI,
2025-05-11,Pam Panorama,-34.75,FOOD,
2025-05-10,Tabaccheria,-7.7,FUMO,
2025-05-10,Tabaccheria,-3.5,FUMO,
2025-05-13,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-13,Amazon,-7.99,ECOMMERCE,
2025-05-16,To pocket EUR Salvadanaio from EUR,-0.88,INVESTIMENTI,
2025-05-16,To pocket EUR Salvadanaio from EUR,-0.91,INVESTIMENTI,
2025-05-17,To pocket EUR Salvadanaio from EUR,-25.0,INVESTIMENTI,
2025-05-16,Glovo,-13.09,LOCALI&DELIVERY,
2025-05-17,To Bold Stack portfolio,-10.0,INVESTIMENTI,
2025-05-16,Pam Panorama,-45.12,FOOD,
2025-05-17,To pocket EUR Salvadanaio from EUR,-0.1,INVESTIMENTI,
2025-05-17,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-17,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-17,Maior Service,-21.0,GENERIC_EXPENSE,
2025-05-18,To pocket EUR Salvadanaio from EUR,-0.6,INVESTIMENTI,
2025-05-17,Procino Lucia,-5.5,GENERIC_EXPENSE,
2025-05-17,Procino Lucia,-9.9,GENERIC_EXPENSE,
2025-05-18,Tabaccheria,-7.4,FUMO,
2025-05-19,To pocket EUR Salvadanaio from EUR,-0.52,INVESTIMENTI,
2025-05-19,Pam Panorama,-4.48,FOOD,
2025-05-20,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-20,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-20,Bird,-2.99,MOVIMENTO,
2025-05-20,Open Baladin,-22.5,LOCALI&DELIVERY,
2025-05-22,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-22,The Isle Of Skye,-17.0,LOCALI&DELIVERY,
2025-05-23,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-23,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-23,To pocket EUR Salvadanaio from EUR,-0.8,INVESTIMENTI,
2025-05-23,Payment from PALLOMO MATTEO,1000.0,GIROCONTI,
2025-05-23,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-23,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-24,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-24,To pocket EUR Salvadanaio from EUR,-25.0,INVESTIMENTI,
2025-05-23,Bird,-2.99,MOVIMENTO,
2025-05-24,To Bold Stack portfolio,-10.0,INVESTIMENTI,
2025-05-23,Ruatti Sara Livia,-7.2,GENERIC_EXPENSE,
2025-05-23,La Choza Srls,-5.0,LOCALI&DELIVERY,
2025-05-23,La Choza Srls,-21.0,LOCALI&DELIVERY,
2025-05-24,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-24,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-25,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-24,Bird,-2.99,MOVIMENTO,
2025-05-25,To pocket EUR Salvadanaio from EUR,-0.18,INVESTIMENTI,
2025-05-24,Salumerie Falchero,-19.0,GENERIC_EXPENSE,
2025-05-25,To pocket EUR Salvadanaio from EUR,-0.08,INVESTIMENTI,
2025-05-25,Amazon,-8.99,ECOMMERCE,
2025-05-25,Amazon,-17.82,ECOMMERCE,
2025-05-23,Gruppo Torinese Trasporti,-1.9,GENERIC_EXPENSE,
2025-05-25,Pam Panorama,-51.92,FOOD,
2025-05-24,La Bomba,-6.5,GENERIC_EXPENSE,
2025-05-28,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-28,To pocket EUR Salvadanaio from EUR,-0.3,INVESTIMENTI,
2025-05-28,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-28,Daz Meridiana,-3.0,GENERIC_EXPENSE,
2025-05-28,Gruppo Negozi,-10.0,GENERIC_EXPENSE,
2025-05-28,Roccabianca Denise,-7.7,GENERIC_EXPENSE,
2025-05-29,To pocket EUR Salvadanaio from EUR,-0.3,INVESTIMENTI,
2025-05-29,To pocket EUR Salvadanaio from EUR,-0.5,INVESTIMENTI,
2025-05-29,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-05-29,Himi,-54.0,LOCALI&DELIVERY,
2025-05-29,Gruppo Negozi,-10.7,GENERIC_EXPENSE,
2025-05-30,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-05-30,To pocket EUR Salvadanaio from EUR,-0.82,INVESTIMENTI,
2025-05-31,To pocket EUR Salvadanaio from EUR,-25.0,INVESTIMENTI,
2025-05-30,Amazon,-7.99,ECOMMERCE,
2025-05-31,To Bold Stack portfolio,-10.0,INVESTIMENTI,
2025-05-29,Gruppo Torinese Trasporti,-1.9,GENERIC_EXPENSE,
2025-05-30,Carrefour,-5.18,FOOD,
2025-05-31,To pocket EUR Salvadanaio from EUR,-1.0,INVESTIMENTI,
2025-06-01,To pocket EUR Salvadanaio from EUR,-0.71,INVESTIMENTI,
2025-05-31,Officina Musicale 2.0,-38.0,GENERIC_EXPENSE,
2025-06-01,To pocket EUR Salvadanaio from EUR,-0.01,INVESTIMENTI,
2025-06-01,Exchanged to EUR,104.15,GENERIC_GAIN,
2025-06-01,To pocket EUR Salvadanaio from EUR,-20.0,INVESTIMENTI,
2025-06-01,Amazon,-19.99,ECOMMERCE,
2025-06-01,Knet,-53.0,MOVIMENTO,
2025-06-05,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-05,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-05,To pocket EUR Salvadanaio from EUR,-0.09,INVESTIMENTI,
2025-06-05,The Vaping Company,-35.0,FUMO,
2025-06-05,C.d.m.,-79.0,GENERIC_EXPENSE,
2025-06-05,Pam Panorama,-35.97,FOOD,
2025-06-06,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-06,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-06,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-06,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-06,Bird,-2.99,MOVIMENTO,
2025-06-06,Supersonic,-3.0,LOCALI&DELIVERY,
2025-06-06,Supersonic,-32.0,LOCALI&DELIVERY,
2025-06-06,Supersonic,-5.0,LOCALI&DELIVERY,
2025-06-07,To pocket EUR Salvadanaio from EUR,-0.06,INVESTIMENTI,
2025-06-07,To Bold Stack portfolio,-20.0,INVESTIMENTI,
2025-06-07,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-07,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-07,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-07,Amazon,-7.99,ECOMMERCE,
2025-06-07,Bird,-2.99,MOVIMENTO,
2025-06-08,To pocket EUR Salvadanaio from EUR,-20.0,INVESTIMENTI,
2025-06-08,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-08,Tabaccheria,-3.5,FUMO,
2025-06-07,Capodoglio Murazzi,-17.0,LOCALI&DELIVERY,
2025-06-07,Amazon,-50.98,ECOMMERCE,
2025-06-11,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-11,Insomma,-24.0,GENERIC_EXPENSE,
2025-06-12,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-12,To pocket EUR Salvadanaio from EUR,-2.1,INVESTIMENTI,
2025-06-12,Bird,-2.99,MOVIMENTO,
2025-06-12,To pocket EUR Salvadanaio from EUR,-2.13,INVESTIMENTI,
2025-06-12,Amazon,25.99,ECOMMERCE,
2025-06-12,Pam Panorama,-36.29,FOOD,
2025-06-12,pagoPA,-46.3,GENERIC_EXPENSE,
2025-06-14,To pocket EUR Salvadanaio from EUR,-0.06,INVESTIMENTI,
2025-06-14,To Bold Stack portfolio,-20.0,INVESTIMENTI,
2025-06-14,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-14,To pocket EUR Salvadanaio from EUR,-2.22,INVESTIMENTI,
2025-06-14,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-15,To pocket EUR Salvadanaio from EUR,-20.0,INVESTIMENTI,
2025-06-14,Hobbista Con A,-30.0,GENERIC_EXPENSE,
2025-06-15,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-14,Amazon,-23.98,ECOMMERCE,
2025-06-15,Bird,-2.99,MOVIMENTO,
2025-06-14,Carrefour,-5.26,FOOD,
2025-06-14,The Vaping Company,-26.5,FUMO,
2025-06-16,To pocket EUR Salvadanaio from EUR,-2.1,INVESTIMENTI,
2025-06-17,To pocket EUR Salvadanaio from EUR,-0.15,INVESTIMENTI,
2025-06-16,Pam Panorama,-12.3,FOOD,
2025-06-17,Amazon,-10.95,ECOMMERCE,
2025-06-19,Payment from PALLOMO MATTEO,1000.0,GIROCONTI,
2025-06-19,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-19,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-19,Pam Panorama,-25.5,FOOD,
2025-06-19,Pincopallino,-14.5,GENERIC_EXPENSE,
2025-06-20,To pocket EUR Salvadanaio from EUR,-2.31,INVESTIMENTI,
2025-06-20,To pocket EUR Salvadanaio from EUR,-0.66,INVESTIMENTI,
2025-06-20,Glovo,-11.78,LOCALI&DELIVERY,
2025-06-21,To Bold Stack portfolio,-20.0,INVESTIMENTI,
2025-06-20,Pam Panorama,-25.23,FOOD,
2025-06-21,To pocket EUR Salvadanaio from EUR,-2.49,INVESTIMENTI,
2025-06-22,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-22,Amazon,-2.99,ECOMMERCE,
2025-06-22,To pocket EUR Salvadanaio from EUR,-20.0,INVESTIMENTI,
2025-06-22,ITP,-1.7,GENERIC_EXPENSE,
2025-06-22,To pocket EUR Salvadanaio from EUR,-0.9,INVESTIMENTI,
2025-06-22,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-22,Sky Dream Center Scuol,-280.0,GENERIC_EXPENSE,
2025-06-21,Pam Panorama,-28.17,FOOD,
2025-06-23,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-23,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-23,Bird,-2.99,MOVIMENTO,
2025-06-24,To pocket EUR Salvadanaio from EUR,-0.75,INVESTIMENTI,
2025-06-23,Gruppo Torinese Trasporti,-1.9,GENERIC_EXPENSE,
2025-06-24,Pam Panorama,-12.75,FOOD,
2025-06-25,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-25,To pocket EUR Salvadanaio from EUR,-0.36,INVESTIMENTI,
2025-06-25,Superstruct Merchandis,-40.88,GENERIC_EXPENSE,
2025-06-25,The Vaping Company,-27.0,FUMO,
2025-06-26,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-26,Bird,-2.99,MOVIMENTO,
2025-06-27,To pocket EUR Salvadanaio from EUR,-1.68,INVESTIMENTI,
2025-06-27,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-27,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-27,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-27,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-28,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-28,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-27,Bird,-2.99,MOVIMENTO,
2025-06-27,Oh Crispa,-20.5,GENERIC_EXPENSE,
2025-06-28,To Bold Stack portfolio,-20.0,INVESTIMENTI,
2025-06-27,Pam Panorama,-26.44,FOOD,
2025-06-28,To pocket EUR Salvadanaio from EUR,-1.5,INVESTIMENTI,
2025-06-27,Toccalmatto,-10.0,LOCALI&DELIVERY,
2025-06-27,Capodoglio Murazzi,-15.0,LOCALI&DELIVERY,
2025-06-28,To pocket EUR Salvadanaio from EUR,-1.05,INVESTIMENTI,
2025-06-28,To pocket EUR Salvadanaio from EUR,-0.03,INVESTIMENTI,
2025-06-28,To pocket EUR Salvadanaio from EUR,-3.0,INVESTIMENTI,
2025-06-28,Bird,-2.99,MOVIMENTO,
2025-06-29,To pocket EUR Salvadanaio from EUR,-1.29,INVESTIMENTI,
2025-06-29,To pocket EUR Salvadanaio from EUR,-20.0,INVESTIMENTI,
2025-01-01,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-01,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-01-01,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-02,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-02,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-02,To pocket EUR Salvadanaio from EUR,0.19,INVESTIMENTI,
2025-01-04,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-01-04,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-04,To pocket EUR Salvadanaio from EUR,0.1,INVESTIMENTI,
2025-01-05,To pocket EUR Salvadanaio from EUR,0.1,INVESTIMENTI,
2025-01-06,To pocket EUR Salvadanaio from EUR,0.47,INVESTIMENTI,
2025-01-07,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-08,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-09,To pocket EUR Salvadanaio from EUR,0.69,INVESTIMENTI,
2025-01-10,To pocket EUR Salvadanaio from EUR,0.98,INVESTIMENTI,
2025-01-11,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-01-11,To pocket EUR Salvadanaio from EUR,0.11,INVESTIMENTI,
2025-01-11,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-12,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-12,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-12,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-13,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-17,To pocket EUR Salvadanaio from EUR,0.2,INVESTIMENTI,
2025-01-17,To pocket EUR Salvadanaio from EUR,0.28,INVESTIMENTI,
2025-01-17,To pocket EUR Salvadanaio from EUR,0.12,INVESTIMENTI,
2025-01-18,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-01-18,To pocket EUR Salvadanaio from EUR,0.07,INVESTIMENTI,
2025-01-18,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-19,To pocket EUR Salvadanaio from EUR,0.66,INVESTIMENTI,
2025-01-19,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-19,To pocket EUR Salvadanaio from EUR,0.38,INVESTIMENTI,
2025-01-19,To pocket EUR Salvadanaio from EUR,0.1,INVESTIMENTI,
2025-01-19,To pocket EUR Salvadanaio from EUR,0.24,INVESTIMENTI,
2025-01-24,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-25,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-01-25,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-25,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-25,To pocket EUR Salvadanaio from EUR,0.24,INVESTIMENTI,
2025-01-26,To pocket EUR Salvadanaio from EUR,0.25,INVESTIMENTI,
2025-01-26,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-01-26,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-26,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-01-28,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-01,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-02-01,To pocket EUR Salvadanaio from EUR,0.8,INVESTIMENTI,
2025-02-01,To pocket EUR Salvadanaio from EUR,0.04,INVESTIMENTI,
2025-02-01,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-02-01,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-02-02,To pocket EUR Salvadanaio from EUR,0.05,INVESTIMENTI,
2025-02-03,To pocket EUR Salvadanaio from EUR,0.6,INVESTIMENTI,
2025-02-04,To pocket EUR Salvadanaio from EUR,0.64,INVESTIMENTI,
2025-02-05,To pocket EUR Salvadanaio from EUR,0.11,INVESTIMENTI,
2025-02-05,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-02-06,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-06,To pocket EUR Salvadanaio from EUR,0.6,INVESTIMENTI,
2025-02-07,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-08,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-02-08,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-08,To pocket EUR Salvadanaio from EUR,0.71,INVESTIMENTI,
2025-02-09,To pocket EUR Salvadanaio from EUR,0.33,INVESTIMENTI,
2025-02-10,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-02-10,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-02-12,To pocket EUR Salvadanaio from EUR,0.75,INVESTIMENTI,
2025-02-12,To pocket EUR Salvadanaio from EUR,0.03,INVESTIMENTI,
2025-02-12,To pocket EUR Salvadanaio from EUR,0.39,INVESTIMENTI,
2025-02-12,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-02-12,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-02-13,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-02-14,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-14,To pocket EUR Salvadanaio from EUR,0.05,INVESTIMENTI,
2025-02-15,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-02-15,To pocket EUR Salvadanaio from EUR,0.36,INVESTIMENTI,
2025-02-15,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-15,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-16,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-16,To pocket EUR Salvadanaio from EUR,0.25,INVESTIMENTI,
2025-02-19,To pocket EUR Salvadanaio from EUR,0.96,INVESTIMENTI,
2025-02-21,To pocket EUR Salvadanaio from EUR,0.67,INVESTIMENTI,
2025-02-21,To pocket EUR Salvadanaio from EUR,0.6,INVESTIMENTI,
2025-02-21,To pocket EUR Salvadanaio from EUR,0.44,INVESTIMENTI,
2025-02-21,To pocket EUR Salvadanaio from EUR,0.9,INVESTIMENTI,
2025-02-21,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-02-22,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-02-22,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-22,To pocket EUR Salvadanaio from EUR,0.52,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,0.21,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,0.8,INVESTIMENTI,
2025-02-23,To pocket EUR Salvadanaio from EUR,0.24,INVESTIMENTI,
2025-02-25,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-02-28,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-01,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-03-01,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-03-02,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-02,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-02,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-03,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-03-03,To pocket EUR Salvadanaio from EUR,0.4,INVESTIMENTI,
2025-03-03,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-03-03,To pocket EUR Salvadanaio from EUR,0.7,INVESTIMENTI,
2025-03-03,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-04,Exchanged to EUR,0.06,GENERIC_GAIN,
2025-03-04,Exchanged to EUR,0.18,GENERIC_GAIN,
2025-03-04,Exchanged to EUR,0.6,GENERIC_GAIN,
2025-03-04,Exchanged to EUR,0.66,GENERIC_GAIN,
2025-03-05,Exchanged to EUR,0.47,GENERIC_GAIN,
2025-03-05,Exchanged to EUR,1.01,GENERIC_GAIN,
2025-03-05,Exchanged to EUR,0.77,GENERIC_GAIN,
2025-03-06,Exchanged to EUR,1.01,GENERIC_GAIN,
2025-03-06,Exchanged to EUR,0.59,GENERIC_GAIN,
2025-03-06,Exchanged to EUR,1.18,GENERIC_GAIN,
2025-03-07,Exchanged to EUR,0.23,GENERIC_GAIN,
2025-03-07,Exchanged to EUR,0.97,GENERIC_GAIN,
2025-03-07,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-03-07,To pocket EUR Salvadanaio from EUR,0.71,INVESTIMENTI,
2025-03-07,To pocket EUR Salvadanaio from EUR,0.71,INVESTIMENTI,
2025-03-07,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-03-07,To pocket EUR Salvadanaio from EUR,0.28,INVESTIMENTI,
2025-03-08,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-03-08,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-09,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-10,To pocket EUR Salvadanaio from EUR,0.06,INVESTIMENTI,
2025-03-13,To pocket EUR Salvadanaio from EUR,0.81,INVESTIMENTI,
2025-03-14,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-14,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-03-15,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.9,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.71,INVESTIMENTI,
2025-03-16,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-17,To pocket EUR Salvadanaio from EUR,0.37,INVESTIMENTI,
2025-03-18,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-18,To pocket EUR Salvadanaio from EUR,0.03,INVESTIMENTI,
2025-03-19,To pocket EUR Salvadanaio from EUR,0.01,INVESTIMENTI,
2025-03-21,To pocket EUR Salvadanaio from EUR,0.68,INVESTIMENTI,
2025-03-22,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
2025-03-22,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-22,To pocket EUR Salvadanaio from EUR,1.0,INVESTIMENTI,
2025-03-26,To pocket EUR Salvadanaio from EUR,0.5,INVESTIMENTI,
2025-03-27,To pocket EUR Salvadanaio from EUR,0.2,INVESTIMENTI,
2025-03-27,To pocket EUR Salvadanaio from EUR,0.88,INVESTIMENTI,
2025-03-28,To pocket EUR Salvadanaio from EUR,0.3,INVESTIMENTI,
2025-03-29,To pocket EUR Salvadanaio from EUR,25.0,INVESTIMENTI,
